
2024/05/03 (23:01:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/03 (23:01:23) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/06 (20:23:22) | ===> btop++ v.1.3.2
2024/05/06 (20:23:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/06 (20:23:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/06 (20:24:13) | ===> btop++ v.1.3.2
2024/05/06 (20:24:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/06 (20:24:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/06 (20:24:35) | ===> btop++ v.1.3.2
2024/05/06 (20:24:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/06 (20:24:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/06 (20:26:37) | ===> btop++ v.1.3.2
2024/05/06 (20:26:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/06 (20:26:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/06 (22:40:02) | ===> btop++ v.1.3.2
2024/05/06 (22:40:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/06 (22:40:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/08 (20:22:14) | ===> btop++ v.1.3.2
2024/05/08 (20:22:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/08 (20:22:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/09 (02:23:08) | ===> btop++ v.1.3.2
2024/05/09 (02:23:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/09 (02:23:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/11 (22:46:48) | ===> btop++ v.1.3.2
2024/05/11 (22:46:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/11 (22:46:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:38:48) | ===> btop++ v.1.3.2
2024/05/12 (09:38:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:38:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:38:50) | ===> btop++ v.1.3.2
2024/05/12 (09:38:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:38:50) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:38:52) | ===> btop++ v.1.3.2
2024/05/12 (09:38:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:38:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:38:54) | ===> btop++ v.1.3.2
2024/05/12 (09:38:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:38:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:38:57) | ===> btop++ v.1.3.2
2024/05/12 (09:38:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:38:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:39:03) | ===> btop++ v.1.3.2
2024/05/12 (09:39:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:39:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (09:42:34) | ===> btop++ v.1.3.2
2024/05/12 (09:42:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (09:42:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (12:20:33) | ===> btop++ v.1.3.2
2024/05/12 (12:20:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (12:20:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (12:30:17) | ===> btop++ v.1.3.2
2024/05/12 (12:30:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (12:30:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (13:48:43) | ===> btop++ v.1.3.2
2024/05/12 (13:48:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (13:48:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (13:54:16) | ===> btop++ v.1.3.2
2024/05/12 (13:54:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (13:54:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (14:14:07) | ===> btop++ v.1.3.2
2024/05/12 (14:14:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (14:14:07) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (15:30:04) | ===> btop++ v.1.3.2
2024/05/12 (15:30:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (15:30:04) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (15:33:21) | ===> btop++ v.1.3.2
2024/05/12 (15:33:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (15:33:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (16:02:21) | ===> btop++ v.1.3.2
2024/05/12 (16:02:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (16:02:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (16:04:31) | ===> btop++ v.1.3.2
2024/05/12 (16:04:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (16:04:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (16:09:40) | ===> btop++ v.1.3.2
2024/05/12 (16:09:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (16:09:40) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (16:50:49) | ===> btop++ v.1.3.2
2024/05/12 (16:50:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (16:50:49) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:10) | ===> btop++ v.1.3.2
2024/05/12 (18:42:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:25) | ===> btop++ v.1.3.2
2024/05/12 (18:42:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:25) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:27) | ===> btop++ v.1.3.2
2024/05/12 (18:42:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:28) | ===> btop++ v.1.3.2
2024/05/12 (18:42:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:28) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:29) | ===> btop++ v.1.3.2
2024/05/12 (18:42:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:29) | ===> btop++ v.1.3.2
2024/05/12 (18:42:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:30) | ===> btop++ v.1.3.2
2024/05/12 (18:42:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:30) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:31) | ===> btop++ v.1.3.2
2024/05/12 (18:42:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:42:31) | ===> btop++ v.1.3.2
2024/05/12 (18:42:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:42:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (18:46:39) | ===> btop++ v.1.3.2
2024/05/12 (18:46:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (18:46:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (20:04:27) | ===> btop++ v.1.3.2
2024/05/12 (20:04:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (20:04:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (22:20:34) | ===> btop++ v.1.3.2
2024/05/12 (22:20:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (22:20:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (22:20:58) | ===> btop++ v.1.3.2
2024/05/12 (22:20:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (22:20:58) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (22:21:16) | ===> btop++ v.1.3.2
2024/05/12 (22:21:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (22:21:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/12 (22:23:48) | ===> btop++ v.1.3.2
2024/05/12 (22:23:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/12 (22:23:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/13 (00:15:31) | ===> btop++ v.1.3.2
2024/05/13 (00:15:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/13 (00:15:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/14 (19:39:34) | ===> btop++ v.1.3.2
2024/05/14 (19:39:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/14 (19:39:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/14 (19:41:51) | ===> btop++ v.1.3.2
2024/05/14 (19:41:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/14 (19:41:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/14 (22:32:54) | ===> btop++ v.1.3.2
2024/05/14 (22:32:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/14 (22:32:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/14 (22:39:58) | ===> btop++ v.1.3.2
2024/05/14 (22:39:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/14 (22:39:58) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/14 (23:08:29) | ===> btop++ v.1.3.2
2024/05/14 (23:08:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/14 (23:08:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/15 (13:25:42) | ===> btop++ v.1.3.2
2024/05/15 (13:25:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/15 (13:25:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/15 (13:25:45) | ===> btop++ v.1.3.2
2024/05/15 (13:25:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/15 (13:25:45) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/15 (22:08:43) | ===> btop++ v.1.3.2
2024/05/15 (22:08:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/15 (22:08:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/16 (01:02:46) | ===> btop++ v.1.3.2
2024/05/16 (01:02:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/16 (01:02:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/16 (01:03:14) | ===> btop++ v.1.3.2
2024/05/16 (01:03:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/16 (01:03:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/17 (12:13:37) | ===> btop++ v.1.3.2
2024/05/17 (12:13:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/17 (12:13:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/17 (16:17:17) | ===> btop++ v.1.3.2
2024/05/17 (16:17:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/17 (16:17:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/19 (18:10:01) | ===> btop++ v.1.3.2
2024/05/19 (18:10:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/19 (18:10:01) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/20 (00:56:03) | ===> btop++ v.1.3.2
2024/05/20 (00:56:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/20 (00:56:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/20 (16:19:21) | ===> btop++ v.1.3.2
2024/05/20 (16:19:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/20 (16:19:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/24 (00:55:33) | ===> btop++ v.1.3.2
2024/05/24 (00:55:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/24 (00:55:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/24 (01:02:57) | ===> btop++ v.1.3.2
2024/05/24 (01:02:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/24 (01:02:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/24 (01:03:10) | ===> btop++ v.1.3.2
2024/05/24 (01:03:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/24 (01:03:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/24 (12:19:55) | ===> btop++ v.1.3.2
2024/05/24 (12:19:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/24 (12:19:55) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/25 (18:24:15) | ===> btop++ v.1.3.2
2024/05/25 (18:24:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/25 (18:24:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/25 (18:24:41) | ===> btop++ v.1.3.2
2024/05/25 (18:24:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/25 (18:24:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/26 (18:22:43) | ===> btop++ v.1.3.2
2024/05/26 (18:22:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/26 (18:22:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/27 (14:59:01) | ===> btop++ v.1.3.2
2024/05/27 (14:59:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/27 (14:59:01) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/28 (00:46:12) | ===> btop++ v.1.3.2
2024/05/28 (00:46:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/28 (00:46:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/28 (01:03:17) | ===> btop++ v.1.3.2
2024/05/28 (01:03:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/28 (01:03:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/28 (22:34:02) | ===> btop++ v.1.3.2
2024/05/28 (22:34:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/28 (22:34:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/28 (22:34:14) | ===> btop++ v.1.3.2
2024/05/28 (22:34:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/28 (22:34:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/05/28 (22:34:54) | ===> btop++ v.1.3.2
2024/05/28 (22:34:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/05/28 (22:34:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/01 (00:46:52) | ===> btop++ v.1.3.2
2024/06/01 (00:46:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/01 (00:46:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/01 (00:48:02) | ===> btop++ v.1.3.2
2024/06/01 (00:48:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/01 (00:48:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/01 (13:47:56) | ===> btop++ v.1.3.2
2024/06/01 (13:47:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/01 (13:47:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/01 (14:43:36) | ===> btop++ v.1.3.2
2024/06/01 (14:43:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/01 (14:43:36) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (10:51:29) | ===> btop++ v.1.3.2
2024/06/02 (10:51:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (10:51:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (10:51:31) | ===> btop++ v.1.3.2
2024/06/02 (10:51:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (10:51:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (16:38:17) | ===> btop++ v.1.3.2
2024/06/02 (16:38:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (16:38:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (18:36:02) | ===> btop++ v.1.3.2
2024/06/02 (18:36:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (18:36:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (19:32:51) | ===> btop++ v.1.3.2
2024/06/02 (19:32:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (19:32:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (19:38:13) | ===> btop++ v.1.3.2
2024/06/02 (19:38:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (19:38:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:04:08) | ===> btop++ v.1.3.2
2024/06/02 (20:04:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:04:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:34:01) | ===> btop++ v.1.3.2
2024/06/02 (20:34:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:34:01) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:54:56) | ===> btop++ v.1.3.2
2024/06/02 (20:54:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:54:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:55:24) | ===> btop++ v.1.3.2
2024/06/02 (20:55:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:55:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:55:42) | ===> btop++ v.1.3.2
2024/06/02 (20:55:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:55:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:55:58) | ===> btop++ v.1.3.2
2024/06/02 (20:55:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:55:58) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/02 (20:59:26) | ===> btop++ v.1.3.2
2024/06/02 (20:59:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/02 (20:59:26) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (02:52:54) | ===> btop++ v.1.3.2
2024/06/06 (02:52:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (02:52:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (15:20:37) | ===> btop++ v.1.3.2
2024/06/06 (15:20:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (15:20:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (15:21:16) | ===> btop++ v.1.3.2
2024/06/06 (15:21:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (15:21:16) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (15:21:18) | ===> btop++ v.1.3.2
2024/06/06 (15:21:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (15:21:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (15:21:19) | ===> btop++ v.1.3.2
2024/06/06 (15:21:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (15:21:19) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (15:21:25) | ===> btop++ v.1.3.2
2024/06/06 (15:21:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (15:21:25) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (15:23:46) | ===> btop++ v.1.3.2
2024/06/06 (15:23:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (15:23:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:16:54) | ===> btop++ v.1.3.2
2024/06/06 (16:16:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:16:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:16:57) | ===> btop++ v.1.3.2
2024/06/06 (16:16:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:16:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:17:00) | ===> btop++ v.1.3.2
2024/06/06 (16:17:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:17:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:17:04) | ===> btop++ v.1.3.2
2024/06/06 (16:17:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:17:04) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:17:17) | ===> btop++ v.1.3.2
2024/06/06 (16:17:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:17:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:17:19) | ===> btop++ v.1.3.2
2024/06/06 (16:17:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:17:19) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:17:20) | ===> btop++ v.1.3.2
2024/06/06 (16:17:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:17:20) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/06 (16:17:21) | ===> btop++ v.1.3.2
2024/06/06 (16:17:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/06 (16:17:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/07 (13:12:12) | ===> btop++ v.1.3.2
2024/06/07 (13:12:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/07 (13:12:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/09 (03:12:41) | ===> btop++ v.1.3.2
2024/06/09 (03:12:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/09 (03:12:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/09 (03:13:24) | ===> btop++ v.1.3.2
2024/06/09 (03:13:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/09 (03:13:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/09 (03:13:37) | ===> btop++ v.1.3.2
2024/06/09 (03:13:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/09 (03:13:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/09 (03:13:40) | ===> btop++ v.1.3.2
2024/06/09 (03:13:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/09 (03:13:40) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/09 (16:19:24) | ===> btop++ v.1.3.2
2024/06/09 (16:19:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/09 (16:19:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/10 (21:09:56) | ===> btop++ v.1.3.2
2024/06/10 (21:09:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/06/10 (21:09:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/06/10 (21:12:27) | ===> btop++ v.1.3.2
